00000520	04032023	075456
00000473	04032023	075453
00000473	04032023	075450
00000275	04032023	075448
00000523	04032023	075447
00000526	04032023	075445
00000481	04032023	075441
00000523	04032023	075437
00000517	04032023	075419
00000480	04032023	075417
00000647	04032023	075306
00000647	04032023	075304
00000525	04032023	075336
00000416	04032023	075333
00000544	04032023	075331
00000575	04032023	075324
00000647	04032023	075310
00000365	04032023	075250
00000462	04032023	075247
00000447	04032023	075230
00000461	04032023	075228
00000461	04032023	075226
00000141	04032023	075221
00000204	04032023	075109
00000648	04032023	075153
00000537	04032023	075114
00000151	04032023	075054
00000347	04032023	075051
00000549	04032023	075041
00000418	04032023	075031
00000418	04032023	075028
00000264	04032023	075002
00000484	04032023	074950
00000655	04032023	074905
00000252	04032023	074938
00000505	04032023	074931
00000312	04032023	074928
00000207	04032023	074818
00000625	04032023	074428
00000604	04032023	074426
00000310	04032023	074311
00000263	04032023	074258
00000309	04032023	074250
00000605	04032023	074117
00000616	04032023	074004
00000299	04032023	073802
00000321	04032023	073627
00000588	04032023	073210
00000634	04032023	064813
00000338	04032023	064810
00000191	04032023	064543
00000542	04032023	222803
00000538	04032023	220207
00000538	04032023	220205
00000540	04032023	220215
00000540	04032023	220212
00000538	04032023	220211
00000273	04032023	220144
00000616	04032023	215057
00000275	04032023	214707
00000252	04032023	200953
00000411	04032023	200947
00000446	04032023	200732
00000407	04032023	200721
00000532	04032023	200717
00000549	04032023	200711
00000533	04032023	200656
00000533	04032023	200653
00000310	04032023	200636
00000309	04032023	200634
00000656	04032023	200634
00000656	04032023	200631
00000544	04032023	200630
00000544	04032023	200630
00000290	04032023	200623
00000514	04032023	200611
00000494	04032023	200601
00000225	04032023	200509
00000601	04032023	200506
00000471	04032023	200517
00000471	04032023	200515
00000393	04032023	200513
00000436	04032023	200510
00000317	04032023	200500
00000266	04032023	204946
00000418	04032023	204745
00000422	04032023	204337
00000655	04032023	204333
00000511	04032023	200408
00000461	04032023	200457
00000521	04032023	200454
00000521	04032023	200451
00000263	04032023	200444
00000321	04032023	200425
00000431	04032023	200422
00000431	04032023	200421
00000627	04032023	203459
00000284	04032023	203110
00000545	04032023	200305
00000232	04032023	200305
00000487	04032023	200339
00000232	04032023	200303
00000578	04032023	200312
00000590	04032023	200301
00000370	04032023	202733
00000557	04032023	202320
00000480	04032023	200259
00000590	04032023	200258
00000497	04032023	200256
00000416	04032023	200250
00000416	04032023	200242
00000556	04032023	200241
00000556	04032023	200240
00000228	04032023	200237
00000205	04032023	200235
00000297	04032023	200234
00000141	04032023	201657
00000408	04032023	201440
00000391	04032023	201435
00000390	04032023	201433
00000392	04032023	201430
00000637	04032023	201322
00000577	04032023	201253
00000484	04032023	201155
00000571	04032023	201137
00000475	04032023	201003
00000647	04032023	200108
00000243	04032023	200105
00000264	04032023	200104
00000190	04032023	200134
00000264	04032023	200102
00000648	04032023	200115
00000575	04032023	200114
00000648	04032023	200113
00000151	04032023	200110
00000365	04032023	200005
00000526	04032023	200046
00000520	04032023	200044
00000350	04032023	200024
00000350	04032023	200022
00000433	04032023	200019
00000348	04032023	200010
00000254	04032023	195958
00000254	04032023	195955
00000412	04032023	195953
00000401	04032023	195945
00000401	04032023	195943
00000401	04032023	195939
00000486	04032023	195933
00000447	04032023	195930
00000400	04032023	195927
00000268	04032023	195902
00000179	04032023	195912
00000562	04032023	195809
00000669	04032023	195806
00000399	04032023	195856
00000399	04032023	195856
00000399	04032023	195852
00000399	04032023	195846
00000481	04032023	195840
00000367	04032023	195804
00000306	04032023	195835
00000636	04032023	195831
00000620	04032023	195827
00000635	04032023	195826
00000566	04032023	195823
00000633	04032023	195820
00000661	04032023	195817
00000206	04032023	195815
00000176	04032023	195813
00000464	04032023	195810
00000586	04032023	195707
00000398	04032023	195756
00000506	04032023	195753
00000382	04032023	195749
00000449	04032023	195740
00000570	04032023	195702
00000570	04032023	195700
00000572	04032023	195657
00000572	04032023	195657
00000574	04032023	195652
00000220	04032023	195632
00000220	04032023	195630
00000131	04032023	195625
00000552	04032023	195620
00000595	04032023	195556
00000395	04032023	195503
00000410	04032023	195528
00000395	04032023	195500
00000267	04032023	195450
00000496	04032023	195440
00000553	04032023	195431
00000181	04032023	195423
00000546	04032023	195421
00000492	04032023	195418
00000473	04032023	195416
00000467	04032023	195351
00000265	04032023	195315
00000239	04032023	195311
00000602	04032023	195209
00000479	04032023	195206
00000304	04032023	195255
00000478	04032023	195253
00000639	04032023	195203
00000122	04032023	195227
00000438	04032023	195217
00000368	04032023	195214
00000168	04032023	195212
00000149	04032023	195152
00000458	04032023	195105
00000311	04032023	195052
00000516	04032023	195047
00000594	04032023	195036
00000312	04032023	195003
00000178	04032023	194957
00000476	04032023	194955
00000454	04032023	194953
00000184	04032023	194948
00000454	04032023	194947
00000184	04032023	194946
00000607	04032023	194942
00000558	04032023	194939
00000468	04032023	194936
00000605	04032023	194932
00000608	04032023	194931
00000608	04032023	194929
00000231	04032023	194824
00000604	04032023	194822
00000523	04032023	194745
00000537	04032023	194741
00000530	04032023	194726
00000530	04032023	194724
00000576	04032023	194644
00000618	04032023	194621
00000186	04032023	194506
00000186	04032023	194504
00000459	04032023	194517
00000279	04032023	194455
00000628	04032023	194452
00000580	04032023	194447
00000257	04032023	194425
00000257	04032023	194423
00000191	04032023	194350
00000448	04032023	194246
00000632	04032023	194244
00000318	04032023	194240
00000394	04032023	194224
00000498	04032023	194134
00000500	04032023	194131
00000522	04032023	193845
00000378	04032023	193705
00000642	04032023	193749
00000540	04032023	193615
00000347	04032023	193546
00000204	04032023	190350
00000305	04032023	192347
00000675	04032023	191721
00000634	04032023	185620
00000299	04032023	184934
00000338	04032023	183320
00000261	04032023	160502
00000261	04032023	161507
00000494	04032023	141014
00000299	04032023	104719
00000261	04032023	103735
00000261	04042023	095512
00000261	04042023	095510
00000315	04042023	094756
00000128	04042023	094411
00000370	04042023	090308
00000294	04042023	090038
00000311	04042023	080905
00000179	04042023	080935
00000232	04042023	080933
00000113	04042023	080921
00000254	04042023	080902
00000595	04042023	080808
00000635	04042023	080854
00000576	04042023	080853
00000580	04042023	080848
00000636	04042023	080835
00000570	04042023	080833
00000570	04042023	080831
00000479	04042023	080828
00000479	04042023	080826
00000184	04042023	080812
00000401	04042023	080708
00000538	04042023	080759
00000178	04042023	080747
00000176	04042023	080744
00000176	04042023	080744
00000276	04042023	080740
00000476	04042023	080729
00000468	04042023	080726
00000639	04042023	080722
00000427	04042023	080720
00000553	04042023	080712
00000410	04042023	080711
00000401	04042023	080710
00000632	04042023	080626
00000305	04042023	085847
00000231	04042023	085433
00000273	04042023	085355
00000449	04042023	080552
00000572	04042023	080550
00000225	04042023	080549
00000225	04042023	080546
00000268	04042023	080455
00000546	04042023	080453
00000265	04042023	080451
00000265	04042023	080448
00000239	04042023	080446
00000589	04042023	083646
00000589	04042023	083643
00000596	04042023	083640
00000284	04042023	083540
00000181	04042023	083510
00000492	04042023	083158
00000267	04042023	083155
00000266	04042023	080306
00000122	04042023	080358
00000542	04042023	080354
00000618	04042023	080350
00000186	04042023	080303
00000583	04042023	080318
00000448	04042023	080314
00000318	04042023	080310
00000304	04042023	082531
00000609	04042023	082433
00000454	04042023	082347
00000346	04042023	082026
00000595	04042023	080259
00000522	04042023	080248
00000257	04042023	080241
00000407	04042023	080231
00000594	04042023	080228
00000263	04042023	080225
00000532	04042023	080219
00000422	04042023	080217
00000363	04042023	081911
00000478	04042023	081542
00000367	04042023	081537
00000677	04042023	081407
00000141	04042023	081403
00000220	04042023	081418
00000220	04042023	081415
00000586	04042023	081412
00000467	04042023	081331
00000607	04042023	081251
00000160	04042023	081226
00000446	04042023	081154
00000131	04042023	081055
00000628	04042023	081026
00000521	04042023	080153
00000229	04042023	080105
00000612	04042023	080143
00000612	04042023	080140
00000564	04042023	080137
00000411	04042023	080134
00000228	04042023	080102
00000447	04042023	080054
00000511	04042023	080051
00000560	04042023	080048
00000566	04042023	080046
00000577	04042023	080038
00000306	04042023	080029
00000601	04042023	080026
00000471	04042023	080024
00000486	04042023	080022
00000627	04042023	080020
00000627	04042023	080017
00000556	04042023	075905
00000567	04042023	075944
00000399	04042023	075942
00000399	04042023	075940
00000399	04042023	075939
00000568	04042023	075937
00000399	04042023	075936
00000642	04042023	075931
00000537	04042023	075922
00000475	04042023	075917
00000475	04042023	075917
00000400	04042023	075900
00000408	04042023	075809
00000487	04042023	075858
00000412	04042023	075855
00000669	04042023	075853
00000317	04042023	075851
00000661	04042023	075805
00000207	04042023	075849
00000348	04042023	075846
00000497	04042023	075843
00000608	04042023	075840
00000494	04042023	075836
00000498	04042023	075833
00000403	04042023	075830
00000380	04042023	075803
00000403	04042023	075827
00000647	04042023	075826
00000243	04042023	075824
00000531	04042023	075822
00000500	04042023	075819
00000464	04042023	075817
00000562	04042023	075814
00000409	04042023	075812
00000408	04042023	075810
00000637	04042023	075801
00000398	04042023	075758
00000398	04042023	075755
00000633	04042023	075743
00000392	04042023	075740
00000530	04042023	075739
00000395	04042023	075735
00000530	04042023	075732
00000590	04042023	075731
00000394	04042023	075729
00000205	04042023	075727
00000205	04042023	075724
00000575	04042023	075710
00000655	04042023	075607
00000544	04042023	075654
00000430	04042023	075650
00000390	04042023	075648
00000459	04042023	075643
00000290	04042023	075634
00000393	04042023	075631
00000432	04042023	075617
00000574	04042023	075614
00000496	04042023	075558
00000473	04042023	075555
00000526	04042023	075552
00000520	04042023	075550
00000309	04042023	075505
00000462	04042023	075531
00000151	04042023	075502
00000310	04042023	075512
00000391	04042023	075500
00000533	04042023	075407
00000312	04042023	075457
00000312	04042023	075454
00000431	04042023	075444
00000431	04042023	075444
00000578	04042023	075441
00000431	04042023	075441
00000549	04042023	075404
00000436	04042023	075438
00000436	04042023	075438
00000436	04042023	075437
00000158	04042023	075423
00000206	04042023	075402
00000378	04042023	075415
00000480	04042023	075413
00000350	04042023	075309
00000557	04042023	075335
00000557	04042023	075332
00000484	04042023	075303
00000571	04042023	075327
00000514	04042023	075251
00000418	04042023	075248
00000648	04042023	075230
00000365	04042023	075200
00000461	04042023	075148
00000517	04042023	075134
00000525	04042023	075131
00000376	04042023	075126
00000416	04042023	075122
00000433	04042023	075017
00000361	04042023	075014
00000588	04042023	075001
00000634	04042023	070538
00000338	04042023	070533
00000481	04042023	074931
00000523	04042023	074924
00000458	04042023	074920
00000620	04042023	074808
00000368	04042023	074856
00000204	04042023	074832
00000625	04042023	074746
00000321	04042023	074605
00000264	04042023	074407
00000299	04042023	074308
00000299	04042023	074310
00000541	04042023	073807
00000347	04042023	073706
00000604	04042023	073747
00000605	04042023	073429
00000656	04042023	070150
00000190	04042023	065452
00000191	04042023	065427
00000588	04042023	065052
00000675	04042023	061031
00000296	04042023	055255
00000296	04042023	055255
00000675	04042023	051940
00000275	04042023	214428
00000296	04042023	214246
00000675	04042023	214129
00000273	04042023	213215
00000207	04042023	200951
00000411	04042023	200948
00000532	04042023	200943
00000633	04042023	200939
00000669	04042023	200935
00000464	04042023	200932
00000514	04042023	200747
00000564	04042023	200743
00000661	04042023	200740
00000267	04042023	200737
00000365	04042023	200733
00000595	04042023	200652
00000656	04042023	205854
00000677	04042023	205849
00000418	04042023	205028
00000446	04042023	200509
00000290	04042023	200559
00000637	04042023	200555
00000430	04042023	200549
00000620	04042023	200542
00000391	04042023	200537
00000252	04042023	200535
00000225	04042023	200503
00000447	04042023	200525
00000486	04042023	200522
00000400	04042023	200519
00000416	04042023	200517
00000205	04042023	200514
00000151	04042023	200512
00000471	04042023	200500
00000471	04042023	200458
00000601	04042023	200458
00000487	04042023	200446
00000577	04042023	200434
00000243	04042023	200423
00000647	04042023	200421
00000647	04042023	200418
00000612	04042023	203747
00000627	04042023	203044
00000627	04042023	203042
00000431	04042023	200306
00000284	04042023	202759
00000321	04042023	202641
00000433	04042023	202639
00000367	04042023	202632
00000229	04042023	200209
00000350	04042023	200256
00000350	04042023	200256
00000590	04042023	200252
00000264	04042023	200250
00000266	04042023	200246
00000228	04042023	200204
00000492	04042023	200218
00000263	04042023	200200
00000575	04042023	201803
00000575	04042023	201801
00000575	04042023	201801
00000461	04042023	201520
00000309	04042023	201401
00000141	04042023	201358
00000310	04042023	201357
00000571	04042023	201236
00000480	04042023	201144
00000566	04042023	201104
00000521	04042023	201101
00000544	04042023	201005
00000407	04042023	201021
00000549	04042023	201000
00000312	04042023	200108
00000312	04042023	200105
00000393	04042023	200056
00000436	04042023	200054
00000436	04042023	200053
00000399	04042023	200050
00000399	04042023	200048
00000648	04042023	200034
00000568	04042023	200034
00000648	04042023	200032
00000562	04042023	195955
00000578	04042023	195932
00000570	04042023	195903
00000317	04042023	195902
00000572	04042023	195853
00000390	04042023	195850
00000526	04042023	195823
00000449	04042023	195820
00000520	04042023	195819
00000179	04042023	195816
00000206	04042023	195813
00000467	04042023	195811
00000636	04042023	195709
00000635	04042023	195706
00000268	04042023	195758
00000412	04042023	195755
00000639	04042023	195751
00000479	04042023	195748
00000574	04042023	195744
00000473	04042023	195741
00000635	04042023	195704
00000567	04042023	195739
00000204	04042023	195737
00000398	04042023	195730
00000398	04042023	195726
00000505	04042023	195721
00000505	04042023	195718
00000505	04042023	195715
00000546	04042023	195653
00000317	04042023	195649
00000181	04042023	195633
00000576	04042023	195559
00000348	04042023	195545
00000556	04042023	195544
00000410	04042023	195537
00000560	04042023	195521
00000494	04042023	195514
00000318	04042023	195500
00000239	04042023	195405
00000186	04042023	195440
00000586	04042023	195428
00000478	04042023	195425
00000248	04042023	195423
00000265	04042023	195420
00000254	04042023	195410
00000580	04042023	195359
00000311	04042023	195357
00000368	04042023	195354
00000401	04042023	195351
00000468	04042023	195347
00000176	04042023	195343
00000176	04042023	195343
00000605	04042023	195338
00000158	04042023	195334
00000392	04042023	195333
00000392	04042023	195332
00000481	04042023	195319
00000231	04042023	195301
00000220	04042023	195255
00000220	04042023	195253
00000607	04042023	195248
00000618	04042023	195215
00000522	04042023	195105
00000149	04042023	195149
00000594	04042023	195146
00000395	04042023	195142
00000378	04042023	195123
00000522	04042023	195102
00000184	04042023	195009
00000122	04042023	195039
00000168	04042023	195025
00000496	04042023	194909
00000604	04042023	194907
00000304	04042023	194945
00000191	04042023	194943
00000178	04042023	194903
00000458	04042023	194927
00000516	04042023	194919
00000552	04042023	194917
00000131	04042023	194914
00000476	04042023	194913
00000553	04042023	194911
00000257	04042023	194901
00000537	04042023	194850
00000454	04042023	194840
00000297	04042023	194708
00000297	04042023	194705
00000297	04042023	194702
00000558	04042023	194717
00000558	04042023	194714
00000632	04042023	194647
00000448	04042023	194644
00000232	04042023	194557
00000459	04042023	194549
00000160	04042023	194547
00000498	04042023	194406
00000498	04042023	194403
00000497	04042023	194415
00000500	04042023	194410
00000523	04042023	194022
00000394	04042023	193837
00000530	04042023	193742
00000530	04042023	193739
00000276	04042023	193548
00000642	04042023	193503
00000557	04042023	193436
00000609	04042023	193420
00000370	04042023	193032
00000347	04042023	192926
00000608	04042023	192850
00000305	04042023	192429
00000628	04042023	191608
00000628	04042023	191606
00000299	04042023	173616
00000363	04042023	141918
00000588	04042023	134959
00000588	04042023	134957
00000338	04042023	125550
00000338	04042023	125547
00000588	04042023	123305
00000588	04042023	123348
00000588	04042023	123337
00000588	04042023	123334
00000588	04042023	123330
00000588	04042023	123327
00000588	04042023	123312
00000588	04042023	123310
00000542	04042023	113829
00000261	04042023	104709
00000261	04042023	104457
00000315	04052023	094656
00000589	04052023	093237
00000596	04052023	093235
00000596	04052023	093232
00000128	04052023	092730
00000128	04052023	092728
00000444	04052023	091024
00000636	04052023	080908
00000636	04052023	080907
00000636	04052023	080906
00000586	04052023	080938
00000367	04052023	080936
00000478	04052023	080933
00000556	04052023	080923
00000422	04052023	080917
00000570	04052023	080859
00000628	04052023	080846
00000580	04052023	080840
00000532	04052023	080838
00000532	04052023	080835
00000225	04052023	080816
00000178	04052023	080740
00000176	04052023	080737
00000176	04052023	080737
00000122	04052023	080701
00000268	04052023	080609
00000265	04052023	080606
00000479	04052023	080655
00000468	04052023	080651
00000239	04052023	080603
00000639	04052023	080619
00000476	04052023	080615
00000267	04052023	080611
00000294	04052023	085957
00000305	04052023	085830
00000296	04052023	085046
00000533	04052023	085031
00000273	04052023	085018
00000410	04052023	080506
00000179	04052023	080547
00000568	04052023	080543
00000181	04052023	080536
00000647	04052023	080534
00000243	04052023	080532
00000572	04052023	080516
00000368	04052023	080511
00000370	04052023	084251
00000607	04052023	084029
00000607	04052023	084029
00000526	04052023	080408
00000520	04052023	080406
00000492	04052023	080454
00000637	04052023	080429
00000637	04052023	080426
00000411	04052023	080422
00000231	04052023	080418
00000522	04052023	080414
00000473	04052023	080412
00000655	04052023	083933
00000276	04052023	083013
00000432	04052023	080357
00000467	04052023	080344
00000583	04052023	080341
00000184	04052023	080315
00000284	04052023	082720
00000446	04052023	082312
00000454	04052023	082201
00000521	04052023	080259
00000149	04052023	080240
00000232	04052023	080236
00000487	04052023	080232
00000541	04052023	080231
00000487	04052023	080228
00000635	04052023	080228
00000431	04052023	080225
00000576	04052023	080223
00000541	04052023	080222
00000393	04052023	080202
00000618	04052023	080218
00000279	04052023	080210
00000283	04052023	081920
00000131	04052023	081705
00000220	04052023	081533
00000220	04052023	081530
00000141	04052023	081444
00000459	04052023	081417
00000113	04052023	081357
00000113	04052023	081355
00000553	04052023	081346
00000553	04052023	081346
00000567	04052023	081328
00000496	04052023	081324
00000160	04052023	081227
00000616	04052023	081107
00000306	04052023	081147
00000311	04052023	081129
00000609	04052023	081008
00000458	04052023	081048
00000168	04052023	081045
00000538	04052023	081039
00000481	04052023	081013
00000523	04052023	081011
00000206	04052023	080108
00000449	04052023	080159
00000497	04052023	080155
00000498	04052023	080152
00000608	04052023	080148
00000151	04052023	080141
00000363	04052023	080139
00000500	04052023	080137
00000363	04052023	080136
00000560	04052023	080134
00000494	04052023	080126
00000400	04052023	080125
00000400	04052023	080123
00000401	04052023	080102
00000304	04052023	080114
00000475	04052023	080009
00000475	04052023	080008
00000564	04052023	080056
00000252	04052023	080043
00000471	04052023	080042
00000601	04052023	080038
00000545	04052023	080036
00000447	04052023	075907
00000430	04052023	075958
00000248	04052023	075905
00000486	04052023	075945
00000207	04052023	075944
00000447	04052023	075903
00000412	04052023	075923
00000632	04052023	075920
00000418	04052023	075914
00000348	04052023	075911
00000318	04052023	075901
00000447	04052023	075900
00000380	04052023	075808
00000566	04052023	075806
00000594	04052023	075858
00000257	04052023	075854
00000448	04052023	075853
00000228	04052023	075845
00000590	04052023	075831
00000403	04052023	075829
00000575	04052023	075824
00000409	04052023	075822
00000409	04052023	075820
00000271	04052023	075814
00000297	04052023	075813
00000297	04052023	075810
00000464	04052023	075707
00000562	04052023	075752
00000562	04052023	075749
00000186	04052023	075749
00000595	04052023	075746
00000514	04052023	075725
00000462	04052023	075715
00000462	04052023	075713
00000398	04052023	075643
00000531	04052023	075641
00000506	04052023	075639
00000531	04052023	075637
00000544	04052023	075634
00000508	04052023	075625
00000633	04052023	075620
00000299	04052023	075602
00000577	04052023	075615
00000266	04052023	075610
00000557	04052023	075505
00000661	04052023	075534
00000620	04052023	075527
00000376	04052023	075521
00000669	04052023	075519
00000480	04052023	075517
00000391	04052023	075407
00000399	04052023	075459
00000399	04052023	075459
00000549	04052023	075405
00000546	04052023	075446
00000546	04052023	075444
00000158	04052023	075439
00000254	04052023	075427
00000433	04052023	075424
00000517	04052023	075402
00000578	04052023	075359
00000392	04052023	075356
00000395	04052023	075354
00000530	04052023	075351
00000394	04052023	075349
00000394	04052023	075345
00000642	04052023	075340
00000436	04052023	075336
00000436	04052023	075336
00000436	04052023	075334
00000571	04052023	075312
00000290	04052023	075300
00000648	04052023	075209
00000205	04052023	075257
00000378	04052023	075235
00000365	04052023	075228
00000204	04052023	075223
00000537	04052023	075109
00000505	04052023	075046
00000361	04052023	075038
00000350	04052023	075035
00000677	04052023	074908
00000656	04052023	074908
00000612	04052023	074848
00000612	04052023	074845
00000416	04052023	074803
00000625	04052023	074757
00000312	04052023	074740
00000312	04052023	074738
00000605	04052023	074649
00000484	04052023	074610
00000484	04052023	074553
00000484	04052023	074549
00000453	04052023	074536
00000321	04052023	074427
00000309	04052023	074308
00000310	04052023	074311
00000264	04052023	074201
00000604	04052023	074108
00000275	04052023	074055
00000347	04052023	073932
00000613	04052023	073210
00000338	04052023	072352
00000338	04052023	071518
00000634	04052023	065626
00000338	04052023	065621
00000190	04052023	065615
00000191	04052023	065153
00000279	04052023	034128
00000275	04052023	214811
00000266	04052023	211540
00000655	04052023	211333
00000508	04052023	200907
00000229	04052023	200957
00000297	04052023	200955
00000567	04052023	200904
00000398	04052023	200901
00000590	04052023	200854
00000453	04052023	200847
00000506	04052023	200846
00000506	04052023	200843
00000252	04052023	200841
00000575	04052023	200804
00000575	04052023	200804
00000310	04052023	200817
00000309	04052023	200815
00000533	04052023	200813
00000411	04052023	200727
00000411	04052023	200725
00000407	04052023	200700
00000407	04052023	200700
00000447	04052023	200608
00000564	04052023	200605
00000613	04052023	205931
00000243	04052023	205927
00000264	04052023	205924
00000268	04052023	205306
00000487	04052023	200534
00000521	04052023	200529
00000475	04052023	200529
00000484	04052023	200527
00000418	04052023	200514
00000480	04052023	200431
00000418	04052023	200424
00000284	04052023	203936
00000306	04052023	203236
00000620	04052023	203232
00000137	04052023	203148
00000137	04052023	203148
00000141	04052023	203145
00000627	04052023	203127
00000627	04052023	203125
00000416	04052023	200308
00000151	04052023	200307
00000151	04052023	200306
00000545	04052023	200354
00000204	04052023	200330
00000283	04052023	200314
00000321	04052023	202356
00000596	04052023	202352
00000544	04052023	202305
00000557	04052023	202349
00000647	04052023	202057
00000562	04052023	200209
00000562	04052023	200207
00000179	04052023	200206
00000542	04052023	200256
00000317	04052023	200251
00000556	04052023	200205
00000556	04052023	200205
00000267	04052023	200232
00000391	04052023	200212
00000430	04052023	201939
00000612	04052023	201902
00000290	04052023	201635
00000370	04052023	201631
00000677	04052023	201459
00000656	04052023	201457
00000461	04052023	201435
00000549	04052023	201326
00000517	04052023	201322
00000571	04052023	201222
00000431	04052023	201059
00000431	04052023	201058
00000514	04052023	201054
00000228	04052023	201004
00000271	04052023	201003
00000348	04052023	201012
00000348	04052023	201012
00000229	04052023	201000
00000661	04052023	200147
00000633	04052023	200143
00000497	04052023	200140
00000464	04052023	200135
00000669	04052023	200131
00000449	04052023	200119
00000648	04052023	200110
00000595	04052023	200009
00000186	04052023	200059
00000186	04052023	200057
00000635	04052023	200055
00000636	04052023	200053
00000505	04052023	200036
00000505	04052023	200033
00000494	04052023	200017
00000540	04052023	200014
00000220	04052023	195950
00000570	04052023	195905
00000601	04052023	195946
00000436	04052023	195944
00000393	04052023	195944
00000526	04052023	195941
00000520	04052023	195938
00000400	04052023	195935
00000486	04052023	195932
00000205	04052023	195930
00000580	04052023	195927
00000279	04052023	195926
00000279	04052023	195923
00000181	04052023	195901
00000446	04052023	195809
00000478	04052023	195854
00000367	04052023	195852
00000248	04052023	195850
00000586	04052023	195848
00000532	04052023	195832
00000312	04052023	195826
00000206	04052023	195820
00000265	04052023	195817
00000239	04052023	195815
00000467	04052023	195812
00000304	04052023	195759
00000176	04052023	195756
00000176	04052023	195756
00000572	04052023	195749
00000399	04052023	195748
00000399	04052023	195746
00000399	04052023	195745
00000232	04052023	195738
00000122	04052023	195730
00000122	04052023	195727
00000566	04052023	195710
00000395	04052023	195609
00000471	04052023	195659
00000471	04052023	195657
00000481	04052023	195656
00000225	04052023	195653
00000392	04052023	195643
00000392	04052023	195640
00000395	04052023	195604
00000476	04052023	195613
00000479	04052023	195610
00000410	04052023	195552
00000560	04052023	195541
00000473	04052023	195537
00000574	04052023	195528
00000578	04052023	195515
00000578	04052023	195512
00000675	04052023	195459
00000167	04052023	195455
00000276	04052023	195431
